ticker,has_prices,has_consolidated,price_min_date,price_max_date,n_snapshots_master_dataset,ticker_ok,missing_pct_fundamental,missing_pct_technical,missing_pct_valuation,missing_pct_insider,missing_pct_sentiment
GEHC,True,True,2022-12-15,2026-04-02,12,True,0.26666666666666666,0.06944444444444445,0.3703703703703704,0.0,0.7878787878787878
GEN,True,True,1999-12-31,2026-04-02,59,True,0.48474576271186437,0.05649717514124294,0.7457627118644068,0.0211864406779661,0.9244992295839751
GEV,True,True,2024-03-27,2026-04-02,7,True,0.36190476190476184,0.07936507936507936,0.4444444444444444,0.25,0.7012987012987013
GILD,True,True,1999-12-31,2026-04-02,64,True,0.2947916666666667,0.05555555555555555,0.2378472222222222,0.0,0.890625
GIS,True,True,1999-12-31,2026-04-02,64,True,0.39791666666666664,0.05642361111111111,0.7083333333333334,0.0,0.8934659090909091
GL,True,True,1999-12-31,2026-04-02,63,True,0.5058201058201058,0.05555555555555555,0.6772486772486772,0.3055555555555556,0.8860028860028859
GLW,True,True,1999-12-31,2026-04-02,64,True,0.2989583333333333,0.05555555555555555,0.71875,0.00390625,0.9090909090909091
GM,True,True,2010-11-18,2026-04-02,59,True,0.3050847457627119,0.05649717514124294,0.32015065913371,0.0,0.9013867488443759
GNRC,True,True,2010-02-11,2026-04-02,59,True,0.24180790960451978,0.05555555555555555,0.1224105461393597,0.01694915254237288,0.9044684129429893
GOOG,True,True,2004-08-19,2026-04-02,18,True,0.3925925925925926,0.05555555555555555,0.7407407407407407,0.0,0.9747474747474747
GOOGL,True,True,2004-08-19,2026-04-02,42,True,0.3079365079365079,0.05555555555555555,0.7142857142857143,0.0,0.8766233766233767
GPC,True,True,1999-12-31,2026-04-02,64,True,0.44583333333333336,0.05555555555555555,0.4253472222222222,0.0,0.8948863636363636
GPN,True,True,2001-01-16,2026-04-02,62,True,0.3043010752688172,0.05555555555555555,0.7204301075268816,0.0,0.8988269794721407
GRMN,True,True,2000-12-08,2026-04-02,64,True,0.2520833333333333,0.05555555555555555,0.109375,0.0,0.8977272727272727
GS,True,True,1999-12-31,2026-04-02,64,True,0.5489583333333333,0.05555555555555555,0.4184027777777778,0.00390625,0.8920454545454546
GWW,True,True,1999-12-31,2026-04-02,64,True,0.16875,0.05555555555555555,0.041666666666666664,0.0,0.8920454545454546
HAL,True,True,1999-12-31,2026-04-02,64,True,0.36354166666666665,0.05555555555555555,0.5555555555555556,0.0,0.9289772727272727
HAS,True,True,1999-12-31,2026-04-02,63,True,0.3492063492063492,0.05555555555555555,0.7425044091710759,0.0,0.9018759018759019
HBAN,True,True,1999-12-31,2026-04-02,63,True,0.5523809523809523,0.05555555555555555,0.4955908289241623,0.0,0.9148629148629148
HCA,True,True,2011-03-10,2026-04-02,60,True,0.40555555555555556,0.06296296296296296,0.5555555555555556,0.0,0.8893939393939394
HD,True,True,1999-12-31,2026-04-02,65,True,0.17333333333333334,0.056410256410256404,0.2803418803418804,0.0,0.883916083916084
HES,False,True,,,0,False,,,,,
HIG,True,True,1999-12-31,2026-04-02,64,True,0.49895833333333334,0.05555555555555555,0.7378472222222222,0.00390625,0.8977272727272727
HII,True,True,2011-03-22,2026-04-02,59,True,0.29830508474576267,0.058380414312617694,0.17325800376647835,0.01694915254237288,0.8890600924499229
HLT,True,True,2013-12-12,2026-04-02,48,True,0.3055555555555555,0.059027777777777776,0.7638888888888888,0.005208333333333333,0.9034090909090907
HOLX,True,True,1999-12-31,2026-04-02,64,True,0.2375,0.05555555555555555,0.2465277777777778,0.0,0.9161931818181818
HON,True,True,1999-12-31,2026-04-02,64,True,0.375,0.05555555555555555,0.6788194444444444,0.0,0.8892045454545454
HOOD,True,True,2021-07-29,2026-04-02,18,True,0.41111111111111115,0.06481481481481483,0.6234567901234568,0.0,0.8282828282828284
HPE,True,True,2015-10-19,2026-04-02,43,True,0.33488372093023255,0.06976744186046512,0.359173126614987,0.011627906976744186,0.8816067653276956
HPQ,True,True,1999-12-31,2026-04-02,65,True,0.2882051282051282,0.056410256410256404,0.4393162393162393,0.0,0.8895104895104896
HRL,True,True,1999-12-31,2026-04-02,64,True,0.2989583333333333,0.05642361111111111,0.3020833333333333,0.0,0.90625
HSIC,True,True,1999-12-31,2026-04-02,63,True,0.22645502645502644,0.05555555555555555,0.2768959435626102,0.0,0.8932178932178932
HST,True,True,1999-12-31,2026-04-02,58,True,0.4540229885057471,0.05555555555555555,0.7969348659003832,0.004310344827586207,0.9435736677115988
HSY,True,True,1999-12-31,2026-04-02,64,True,0.29583333333333334,0.05555555555555555,0.6510416666666666,0.0,0.9133522727272727
HUBB,True,True,1999-12-31,2026-04-02,63,True,0.1798941798941799,0.05555555555555555,0.6772486772486772,0.19047619047619047,0.8860028860028859
HUM,True,True,1999-12-31,2026-04-02,64,True,0.296875,0.05555555555555555,0.6875,0.0,0.890625
HWM,True,True,2016-11-01,2026-04-02,37,True,0.30270270270270266,0.06156156156156156,0.3483483483483484,0.18243243243243246,0.9238329238329238
IBKR,True,True,2007-05-04,2026-04-02,62,True,0.5204301075268817,0.05555555555555555,0.453405017921147,0.028225806451612902,0.9076246334310851
IBM,True,True,1999-12-31,2026-04-02,64,True,0.36666666666666664,0.05555555555555555,0.2517361111111111,0.0,0.8863636363636364
ICE,True,True,2005-11-16,2026-04-02,58,True,0.31724137931034485,0.05555555555555555,0.26628352490421453,0.0,0.8949843260188088
IDXX,True,True,1999-12-31,2026-04-02,63,True,0.1693121693121693,0.05555555555555555,0.11640211640211638,0.0,0.8903318903318904
IEX,True,True,1999-12-31,2026-04-02,63,True,0.1693121693121693,0.05555555555555555,0.03880070546737213,0.003968253968253968,0.8903318903318904
IFF,True,True,1999-12-31,2026-04-02,63,True,0.31851851851851853,0.05555555555555555,0.2804232804232804,0.003968253968253968,0.8946608946608947
INCY,True,True,1999-12-31,2026-04-02,60,True,0.30888888888888894,0.05555555555555555,0.5851851851851851,0.0,0.9196969696969696
INTC,True,True,1999-12-31,2026-04-02,64,True,0.16770833333333332,0.05555555555555555,0.2777777777777778,0.0,0.9090909090909091
INTU,True,True,1999-12-31,2026-04-02,65,True,0.30153846153846153,0.056410256410256404,0.20341880341880345,0.0,0.9048951048951049
INVH,True,True,2017-02-01,2026-04-02,36,True,0.5222222222222223,0.06018518518518518,0.478395061728395,0.006944444444444444,0.8863636363636364
IP,True,True,1999-12-31,2026-04-02,64,True,0.40520833333333334,0.05555555555555555,0.3784722222222222,0.0078125,0.9019886363636364
IPG,False,True,,,0,False,,,,,
IQV,True,True,2013-05-09,2026-04-02,51,True,0.30849673202614375,0.05991285403050109,0.3311546840958606,0.1715686274509804,0.9073083778966132
IR,True,True,2017-05-12,2026-04-02,35,True,0.18476190476190477,0.06190476190476189,0.7777777777777778,0.0,0.8987012987012988
IRM,True,True,1999-12-31,2026-04-02,64,True,0.3625,0.05555555555555555,0.3229166666666667,0.01953125,0.9261363636363636
ISRG,True,True,2000-06-16,2026-04-02,64,True,0.16875,0.05555555555555555,0.296875,0.0,0.8934659090909091
IT,True,True,1999-12-31,2026-04-02,63,True,0.2984126984126984,0.05555555555555555,0.21516754850088182,0.0,0.9018759018759019
ITW,True,True,1999-12-31,2026-04-02,64,True,0.6416666666666667,0.05555555555555555,0.19791666666666666,0.00390625,0.8920454545454546
IVZ,True,True,1999-12-31,2026-04-02,64,True,0.4,0.05555555555555555,0.6979166666666666,0.0,0.8948863636363636
J,True,True,1999-12-31,2026-04-02,64,True,0.35520833333333335,0.05555555555555555,0.6875,0.31640625,0.8963068181818182
JBHT,True,True,1999-12-31,2026-04-02,63,True,0.39259259259259255,0.05555555555555555,0.2716049382716049,0.0,0.8917748917748919
JBL,True,True,1999-12-31,2026-04-02,61,True,0.17049180327868854,0.05555555555555555,0.2513661202185793,0.0,0.9135618479880776
JCI,True,True,1999-12-31,2026-04-02,64,True,0.24583333333333332,0.05555555555555555,0.5954861111111112,0.0,0.9119318181818182
JKHY,True,True,1999-12-31,2026-04-02,62,True,0.25268817204301075,0.05555555555555555,0.034050179211469536,0.0,0.8958944281524928
JNJ,True,True,1999-12-31,2026-04-02,64,True,0.3885416666666667,0.05555555555555555,0.3263888888888889,0.0,0.8892045454545454
JNPR,False,True,,,0,False,,,,,
JPM,True,True,1999-12-31,2026-04-02,64,True,0.53125,0.05555555555555555,0.4270833333333333,0.0,0.8877840909090909
K,False,True,,,0,False,,,,,
KDP,True,True,2008-05-07,2026-04-02,64,True,0.17395833333333333,0.05555555555555555,0.0798611111111111,0.26171875,0.8977272727272727
KEY,True,True,1999-12-31,2026-04-02,64,True,0.6177083333333333,0.05555555555555555,0.5017361111111112,0.0,0.9133522727272727
KEYS,True,True,2014-10-20,2026-04-02,46,True,0.5927536231884059,0.0603864734299517,0.2584541062801933,0.0,0.8932806324110671
KHC,True,True,2015-07-06,2026-04-02,43,True,0.42635658914728686,0.06589147286821705,0.7674418604651163,0.011627906976744186,0.883720930232558
KIM,True,True,1999-12-31,2026-04-02,58,True,0.44597701149425284,0.05555555555555555,0.4310344827586207,0.01293103448275862,0.9764890282131661
KKR,True,True,2010-07-15,2026-04-02,59,True,0.5887005649717515,0.05555555555555555,0.751412429378531,0.0,0.933744221879815
KLAC,True,True,1999-12-31,2026-04-02,61,True,0.34535519125683056,0.05555555555555555,0.2896174863387978,0.0,0.8926974664679584
KMB,True,True,1999-12-31,2026-04-02,64,True,0.17291666666666666,0.05555555555555555,0.6822916666666666,0.0078125,0.8920454545454546
KMI,True,True,2011-02-11,2026-04-02,58,True,0.3034482758620689,0.05651340996168582,0.5517241379310345,0.0,0.9498432601880878
KMX,True,True,1999-12-31,2026-04-02,62,True,0.23655913978494622,0.05555555555555555,0.3727598566308244,0.0,0.8944281524926687
KO,True,True,1999-12-31,2026-04-02,64,True,0.30520833333333336,0.05555555555555555,0.14583333333333334,0.0,0.9147727272727273
KR,True,True,1999-12-31,2026-04-02,66,True,0.3656565656565656,0.0563973063973064,0.32491582491582494,0.0,0.8870523415977961
KVUE,True,True,2023-05-04,2026-04-02,11,True,0.2424242424242424,0.07575757575757575,0.16161616161616163,0.022727272727272728,0.768595041322314
L,True,True,1999-12-31,2026-04-02,64,True,0.5770833333333333,0.05555555555555555,0.5225694444444444,0.0,0.8295454545454546
LDOS,True,True,2006-10-17,2026-04-02,64,True,0.303125,0.05642361111111111,0.6388888888888888,0.10546875,0.8821022727272727
LEN,True,True,1999-12-31,2026-04-02,62,True,0.4827956989247312,0.05555555555555555,0.7150537634408602,0.35080645161290325,0.9076246334310849
LH,True,True,1999-12-31,2026-04-02,64,True,0.18125,0.05555555555555555,0.6961805555555556,0.0,0.8920454545454546
LHX,True,True,1999-12-31,2026-04-02,65,True,0.3558974358974359,0.056410256410256404,0.3111111111111111,0.22692307692307695,0.8853146853146854
LII,True,True,1999-12-31,2026-04-02,63,True,0.16825396825396824,0.05555555555555555,0.23809523809523808,0.0,0.8932178932178932
LIN,True,True,1999-12-31,2026-04-02,49,True,0.4585034013605442,0.05555555555555555,0.2653061224489796,0.00510204081632653,0.9202226345083488
LKQ,True,True,2003-10-06,2026-04-02,63,True,0.2148148148148148,0.05555555555555555,0.7248677248677249,0.05952380952380952,0.9177489177489178
LLY,True,True,1999-12-31,2026-04-02,64,True,0.36875,0.05555555555555555,0.4878472222222222,0.0,0.9019886363636364
LMT,True,True,1999-12-31,2026-04-02,64,True,0.16875,0.05555555555555555,0.6770833333333334,0.01171875,0.8934659090909091
LNT,True,True,1999-12-31,2026-04-02,55,True,0.3515151515151515,0.05555555555555555,0.34747474747474744,0.00909090909090909,0.9223140495867768
LOW,True,True,1999-12-31,2026-04-02,65,True,0.44,0.056410256410256404,0.7196581196581195,0.0,0.9230769230769232
LRCX,True,True,1999-12-31,2026-04-02,62,True,0.16881720430107527,0.05555555555555555,0.22580645161290322,0.0,0.8900293255131966
LULU,True,True,2007-07-27,2026-04-02,64,True,0.20104166666666667,0.05642361111111111,0.2621527777777778,0.0,0.8977272727272727
LUV,True,True,1999-12-31,2026-04-02,64,True,0.303125,0.05555555555555555,0.3107638888888889,0.015625,0.90625
LVS,True,True,2004-12-15,2026-04-02,63,True,0.3037037037037037,0.05555555555555555,0.23280423280423276,0.003968253968253968,0.9047619047619048
LW,True,True,2016-11-10,2026-04-02,38,True,0.41754385964912283,0.06286549707602339,0.4883040935672514,0.013157894736842105,0.8636363636363636
LYB,True,True,2010-04-28,2026-04-02,57,True,0.44093567251461985,0.05555555555555555,0.7192982456140351,0.0,0.883572567783094
LYV,True,True,2005-12-21,2026-04-02,60,True,0.3011111111111111,0.05555555555555555,0.5203703703703704,0.0,0.9454545454545453
MA,True,True,2006-05-25,2026-04-02,64,True,0.4895833333333333,0.05555555555555555,0.18229166666666666,0.0,0.8934659090909091
MAA,True,True,1999-12-31,2026-04-02,62,True,0.613978494623656,0.05555555555555555,0.8064516129032258,0.0,0.9457478005865102
MAR,True,True,1999-12-31,2026-04-02,64,True,0.31875,0.05555555555555555,0.6927083333333334,0.0,0.8934659090909091
MAS,True,True,1999-12-31,2026-04-02,64,True,0.16979166666666667,0.05555555555555555,0.7552083333333334,0.01171875,0.9105113636363636
MCD,True,True,1999-12-31,2026-04-02,64,True,0.29583333333333334,0.05555555555555555,0.16319444444444445,0.0,0.8863636363636364
MCHP,True,True,1999-12-31,2026-04-02,64,True,0.190625,0.05555555555555555,0.1684027777777778,0.0,0.9105113636363636
MCK,True,True,1999-12-31,2026-04-02,64,True,0.16875,0.05555555555555555,0.2621527777777778,0.0078125,0.8877840909090909
MCO,True,True,1999-12-31,2026-04-02,64,True,0.296875,0.05555555555555555,0.13368055555555555,0.0078125,0.8920454545454546
MDLZ,True,True,2001-06-13,2026-04-02,64,True,0.17291666666666666,0.05555555555555555,0.6996527777777778,0.08203125,0.9090909090909091
MDT,True,True,1999-12-31,2026-04-02,59,True,0.3231638418079096,0.05649717514124294,0.24670433145009418,0.0,0.8859784283513097
MET,True,True,2000-04-05,2026-04-02,64,True,0.48333333333333334,0.05555555555555555,0.7083333333333334,0.00390625,0.890625
META,True,True,2012-05-18,2026-04-02,55,True,0.3006060606060606,0.061616161616161604,0.24444444444444446,0.0,0.9090909090909093
MGM,True,True,1999-12-31,2026-04-02,63,True,0.3037037037037037,0.05555555555555555,0.48324514991181655,0.0,0.9249639249639249
MHK,True,True,1999-12-31,2026-04-02,63,True,0.30052910052910053,0.05555555555555555,0.14991181657848324,0.0,0.8932178932178932
MKC,True,True,1999-12-31,2026-04-02,63,True,0.1693121693121693,0.0564373897707231,0.19929453262786595,0.0,0.8874458874458875
MKTX,True,True,2004-11-05,2026-04-02,59,True,0.4768361581920904,0.05555555555555555,0.2128060263653484,0.0,0.8921417565485362
MLM,True,True,1999-12-31,2026-04-02,63,True,0.1671957671957672,0.05555555555555555,0.09876543209876543,0.0,0.9004329004329005
MMC,False,True,,,0,False,,,,,
MMM,True,True,1999-12-31,2026-04-02,64,True,0.29791666666666666,0.05555555555555555,0.3090277777777778,0.0,0.8934659090909091
MNST,True,True,1999-12-31,2026-04-02,63,True,0.35132275132275137,0.05555555555555555,0.4479717813051146,0.07142857142857142,0.9682539682539683
MO,True,True,1999-12-31,2026-04-02,64,True,0.17604166666666668,0.05555555555555555,0.8298611111111112,0.0,0.9417613636363636
MOH,True,True,2003-07-02,2026-04-02,59,True,0.30621468926553674,0.05555555555555555,0.576271186440678,0.0,0.8952234206471494
MOS,True,True,1999-12-31,2026-04-02,61,True,0.32349726775956283,0.05555555555555555,0.3369763205828779,0.0,0.9046199701937407
MPC,True,True,2011-06-24,2026-04-02,59,True,0.3581920903954802,0.06308851224105462,0.1713747645951036,0.00847457627118644,0.8906009244992297
MPWR,True,True,2004-11-19,2026-04-02,59,True,0.1943502824858757,0.05555555555555555,0.11864406779661017,0.0,0.913713405238829
MRK,True,True,1999-12-31,2026-04-02,65,True,0.3948717948717949,0.05555555555555555,0.7230769230769231,0.0038461538461538464,0.9006993006993007
MRNA,True,True,2018-12-07,2026-04-02,29,True,0.32873563218390806,0.07088122605363985,0.578544061302682,0.0,0.884012539184953
MS,True,True,1999-12-31,2026-04-02,64,True,0.5447916666666667,0.05555555555555555,0.4652777777777778,0.0,0.8977272727272727
MSCI,True,True,2007-11-15,2026-04-02,62,True,0.30752688172043013,0.05555555555555555,0.1989247311827957,0.004032258064516129,0.8973607038123167
MSFT,True,True,1999-12-31,2026-04-02,64,True,0.190625,0.05555555555555555,0.19444444444444445,0.0,0.9048295454545454
MSI,True,True,1999-12-31,2026-04-02,64,True,0.17395833333333333,0.05555555555555555,0.3611111111111111,0.02734375,0.8963068181818182
MTB,True,True,1999-12-31,2026-04-02,64,True,0.6197916666666666,0.05555555555555555,0.4652777777777778,0.0,0.8948863636363636
MTCH,True,True,1999-12-31,2026-04-02,63,True,0.2994708994708995,0.05555555555555555,0.7283950617283951,0.1865079365079365,0.8961038961038962
MTD,True,True,1999-12-31,2026-04-02,63,True,0.23597883597883598,0.05555555555555555,0.37918871252204583,0.0,0.8932178932178932
MU,True,True,1999-12-31,2026-04-02,62,True,0.16989247311827957,0.056451612903225805,0.32616487455197135,0.0,0.8988269794721407
NCLH,True,True,2013-01-18,2026-04-02,52,True,0.4474358974358974,0.05876068376068376,0.29273504273504275,0.014423076923076924,0.9003496503496503
NDAQ,True,True,2002-07-01,2026-04-02,63,True,0.16613756613756614,0.05555555555555555,0.7037037037037037,0.007936507936507936,0.8946608946608947
NDSN,True,True,1999-12-31,2026-04-02,64,True,0.3020833333333333,0.05642361111111111,0.21006944444444445,0.0,0.8877840909090909
NEE,True,True,1999-12-31,2026-04-02,49,True,0.46802721088435373,0.05555555555555555,0.4580498866213152,0.025510204081632654,0.9239332096474954
NEM,True,True,1999-12-31,2026-04-02,64,True,0.40208333333333335,0.05555555555555555,0.7413194444444444,0.0,0.9261363636363636
NFLX,True,True,2002-05-23,2026-04-02,64,True,0.2791666666666667,0.05555555555555555,0.25,0.0,0.9176136363636364
NI,True,True,1999-12-31,2026-04-02,63,True,0.26666666666666666,0.05555555555555555,0.12874779541446207,0.0,0.9163059163059163
NKE,True,True,1999-12-31,2026-04-02,64,True,0.23541666666666666,0.05642361111111111,0.5642361111111112,0.0,0.9019886363636364
NOC,True,True,1999-12-31,2026-04-02,64,True,0.30104166666666665,0.05555555555555555,0.19270833333333334,0.0,0.8934659090909091
NOW,True,True,2012-06-29,2026-04-02,55,True,0.17212121212121215,0.06363636363636362,0.5434343434343433,0.004545454545454545,0.9190082644628101
NRG,True,True,2003-12-02,2026-04-02,64,True,0.4,0.05555555555555555,0.3732638888888889,0.0,0.9176136363636364
NSC,True,True,1999-12-31,2026-04-02,64,True,0.4875,0.05555555555555555,0.6770833333333334,0.0078125,0.890625
NTAP,True,True,1999-12-31,2026-04-02,63,True,0.1746031746031746,0.0564373897707231,0.2239858906525573,0.0,0.9004329004329005
NTRS,True,True,1999-12-31,2026-04-02,64,True,0.5260416666666666,0.05555555555555555,0.2795138888888889,0.0,0.8934659090909091
NUE,True,True,1999-12-31,2026-04-02,64,True,0.35833333333333334,0.05555555555555555,0.2777777777777778,0.01171875,0.8977272727272727
NVDA,True,True,1999-12-31,2026-04-02,66,True,0.17272727272727273,0.0563973063973064,0.26262626262626265,0.0,0.8966942148760332
NVR,True,True,1999-12-31,2026-04-02,63,True,0.5492063492063491,0.05555555555555555,0.37918871252204583,0.007936507936507936,0.9062049062049062
NWS,True,True,2013-06-19,2026-04-02,0,True,,,,,
NWSA,True,True,2013-06-19,2026-04-02,49,True,0.3687074829931973,0.05895691609977324,0.8843537414965987,0.3214285714285714,0.9499072356215212
NXPI,True,True,2010-08-06,2026-04-02,26,True,0.2076923076923077,0.05555555555555555,0.09829059829059829,0.009615384615384616,0.8636363636363638
O,True,True,1999-12-31,2026-04-02,63,True,0.5174603174603175,0.05555555555555555,0.6313932980599647,0.007936507936507936,0.9523809523809524
ODFL,True,True,1999-12-31,2026-04-02,63,True,0.5428571428571428,0.05555555555555555,0.24338624338624337,0.0,0.8903318903318904
OKE,True,True,1999-12-31,2026-04-02,64,True,0.25729166666666664,0.05555555555555555,0.059027777777777776,0.00390625,0.90625
OMC,True,True,1999-12-31,2026-04-02,64,True,0.3020833333333333,0.05555555555555555,0.6215277777777778,0.0,0.8948863636363636
ON,True,True,2000-05-02,2026-04-02,63,True,0.16825396825396824,0.05555555555555555,0.23809523809523808,0.16269841269841268,0.9163059163059163
ORCL,True,True,1999-12-31,2026-04-02,64,True,0.315625,0.05642361111111111,0.24131944444444445,0.0,0.8948863636363636
ORLY,True,True,1999-12-31,2026-04-02,64,True,0.16770833333333332,0.05555555555555555,0.1076388888888889,0.0,0.8920454545454546
OTIS,True,True,2020-03-19,2026-04-02,24,True,0.3416666666666667,0.07407407407407408,0.5231481481481481,0.010416666666666666,0.8560606060606062
OXY,True,True,1999-12-31,2026-04-02,64,True,0.45208333333333334,0.05555555555555555,0.765625,0.00390625,0.8977272727272727
PANW,True,True,2012-07-20,2026-04-02,55,True,0.1781818181818182,0.059595959595959584,0.7919191919191919,0.0,0.9338842975206613
PARA,False,True,,,0,False,,,,,
PAYC,True,True,2014-04-15,2026-04-02,47,True,0.3106382978723404,0.0591016548463357,0.2245862884160756,0.0,0.9071566731141197
PAYX,True,True,1999-12-31,2026-04-02,65,True,0.29743589743589743,0.056410256410256404,0.19316239316239317,0.011538461538461539,0.8937062937062937
PCAR,True,True,1999-12-31,2026-04-02,64,True,0.40729166666666666,0.05555555555555555,0.3125,0.0,0.8934659090909091
PCG,True,True,1999-12-31,2026-04-02,64,True,0.3,0.05555555555555555,0.2586805555555556,0.00390625,0.9048295454545454
PEG,True,True,1999-12-31,2026-04-02,64,True,0.303125,0.05555555555555555,0.06944444444444445,0.0,0.8963068181818182
PEP,True,True,1999-12-31,2026-04-02,64,True,0.21354166666666666,0.05555555555555555,0.3090277777777778,0.0078125,0.8934659090909091
PFE,True,True,1999-12-31,2026-04-02,64,True,0.375,0.05555555555555555,0.3003472222222222,0.0,0.90625
PFG,True,True,2001-10-23,2026-04-02,64,True,0.49375,0.05555555555555555,0.703125,0.0078125,0.8991477272727273
PG,True,True,1999-12-31,2026-04-02,64,True,0.32083333333333336,0.05555555555555555,0.3333333333333333,0.0,0.9005681818181818
PGR,True,True,1999-12-31,2026-04-02,64,True,0.5520833333333334,0.05555555555555555,0.328125,0.0,0.8963068181818182
PH,True,True,1999-12-31,2026-04-02,64,True,0.3072916666666667,0.05555555555555555,0.6770833333333334,0.0,0.8934659090909091
PHM,True,True,1999-12-31,2026-04-02,63,True,0.4962962962962963,0.05555555555555555,0.3950617283950617,0.0,0.9047619047619048
PKG,True,True,2000-01-28,2026-04-02,63,True,0.17777777777777776,0.05555555555555555,0.5361552028218695,0.003968253968253968,0.888888888888889
PLD,True,True,1999-12-31,2026-04-02,63,True,0.546031746031746,0.05555555555555555,0.4479717813051146,0.0,0.9134199134199134
PLTR,True,True,2020-09-30,2026-04-02,22,True,0.23333333333333334,0.07575757575757575,0.3232323232323232,0.0,0.8429752066115703
PM,True,True,2008-03-17,2026-04-02,64,True,0.175,0.05555555555555555,0.6788194444444444,0.0078125,0.8920454545454546
PNC,True,True,1999-12-31,2026-04-02,64,True,0.7989583333333333,0.05555555555555555,0.3385416666666667,0.0,0.8920454545454546
PNR,True,True,1999-12-31,2026-04-02,63,True,0.38941798941798944,0.05555555555555555,0.11992945326278659,0.0,0.9018759018759019
PNW,True,True,1999-12-31,2026-04-02,54,True,0.32222222222222224,0.05555555555555555,0.25925925925925924,0.0,0.9393939393939393
PODD,True,True,2007-05-15,2026-04-02,59,True,0.1694915254237288,0.05555555555555555,0.6214689265536723,0.0,0.9414483821263482
POOL,True,True,1999-12-31,2026-04-02,63,True,0.17566137566137566,0.05555555555555555,0.12874779541446207,0.0,0.8946608946608947
PPG,True,True,1999-12-31,2026-04-02,64,True,0.3572916666666667,0.05555555555555555,0.6927083333333334,0.0,0.890625
PPL,True,True,1999-12-31,2026-04-02,51,True,0.4091503267973856,0.05555555555555555,0.18736383442265792,0.014705882352941176,0.9340463458110516
PRU,True,True,2001-12-13,2026-04-02,64,True,0.5322916666666667,0.05555555555555555,0.7847222222222222,0.0,0.9090909090909091
PSA,True,True,1999-12-31,2026-04-02,67,True,0.4805970149253731,0.05555555555555555,0.27363184079601993,0.011194029850746268,0.8968792401628224
PSKY,True,True,2005-12-05,2026-04-02,0,True,,,,,
PSX,True,True,2012-04-12,2026-04-02,56,True,0.41547619047619044,0.06349206349206349,0.40079365079365076,0.008928571428571428,0.891233766233766
PTC,True,True,1999-12-31,2026-04-02,63,True,0.18306878306878308,0.05555555555555555,0.17989417989417988,0.0,0.9105339105339105
PWR,True,True,1999-12-31,2026-04-02,64,True,0.30520833333333336,0.05555555555555555,0.2326388888888889,0.0,0.9247159090909091
PYPL,True,True,2015-07-06,2026-04-02,43,True,0.30697674418604654,0.06589147286821705,0.2144702842377261,0.005813953488372093,0.8985200845665962
Q,True,True,2025-10-27,2026-04-02,1,True,0.3333333333333333,0.16666666666666666,1.0,0.0,0.09090909090909091
QCOM,True,True,1999-12-31,2026-04-02,64,True,0.31354166666666666,0.05555555555555555,0.2881944444444444,0.0,0.8948863636363636
RCL,True,True,1999-12-31,2026-04-02,64,True,0.296875,0.05555555555555555,0.1996527777777778,0.0,0.8934659090909091
REG,True,True,1999-12-31,2026-04-02,61,True,0.6885245901639344,0.05555555555555555,0.9890710382513661,0.0,0.9836065573770493
REGN,True,True,1999-12-31,2026-04-02,63,True,0.2984126984126984,0.05555555555555555,0.37389770723104054,0.0,0.9033189033189033
RF,True,True,1999-12-31,2026-04-02,64,True,0.61875,0.05555555555555555,0.5850694444444444,0.0,0.9176136363636364
RJF,True,True,1999-12-31,2026-04-02,63,True,0.4941798941798942,0.05555555555555555,0.2751322751322751,0.0,0.888888888888889
RL,True,True,1999-12-31,2026-04-02,63,True,0.19153439153439153,0.05555555555555555,0.22045855379188714,0.0,0.8932178932178932
RMD,True,True,1999-12-31,2026-04-02,62,True,0.2118279569892473,0.05555555555555555,0.1863799283154122,0.0,0.8973607038123167
ROK,True,True,1999-12-31,2026-04-02,64,True,0.234375,0.05555555555555555,0.3611111111111111,0.0,0.8877840909090909
ROL,True,True,1999-12-31,2026-04-02,63,True,0.4084656084656084,0.05555555555555555,0.6895943562610228,0.0,0.9466089466089467
ROP,True,True,1999-12-31,2026-04-02,64,True,0.165625,0.05555555555555555,0.16145833333333334,0.0,0.8877840909090909
ROST,True,True,1999-12-31,2026-04-02,65,True,0.36512820512820515,0.056410256410256404,0.35042735042735046,0.0,0.8867132867132868
RSG,True,True,1999-12-31,2026-04-02,64,True,0.29583333333333334,0.05555555555555555,0.11979166666666667,0.00390625,0.9034090909090909
RTX,True,True,1999-12-31,2026-04-02,64,True,0.3229166666666667,0.05555555555555555,0.5711805555555556,0.3203125,0.8963068181818182
RVTY,True,True,1999-12-31,2026-04-02,11,True,0.3818181818181818,0.05555555555555555,0.1717171717171717,0.0,0.7851239669421488
SBAC,True,True,1999-12-31,2026-04-02,63,True,0.2952380952380952,0.05555555555555555,0.5855379188712522,0.0,0.9422799422799423
SBUX,True,True,1999-12-31,2026-04-02,64,True,0.29791666666666666,0.05555555555555555,0.2326388888888889,0.01953125,0.8934659090909091
SCHW,True,True,1999-12-31,2026-04-02,64,True,0.49583333333333335,0.05555555555555555,0.3125,0.01171875,0.9190340909090909
SHW,True,True,1999-12-31,2026-04-02,64,True,0.2791666666666667,0.05555555555555555,0.3524305555555556,0.0,0.8948863636363636
SJM,True,True,1999-12-31,2026-04-02,64,True,0.4083333333333333,0.05642361111111111,0.7135416666666666,0.01171875,0.8806818181818182
